"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-104.67","50.43","REGINA RCS","4016699","2019-12-01","2019","12","01","","-5.8","","-11.5","","-8.7","","26.7","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-02","2019","12","02","","-1.4","","-12.9","","-7.1","","25.1","","0.0","","","","","","0.2","","1","","29","","33",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-03","2019","12","03","","3.1","","-11.6","","-4.3","","22.3","","0.0","","","","","","0.0","","1","","29","","39",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-04","2019","12","04","","0.3","","-11.1","","-5.4","","23.4","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-05","2019","12","05","","-2.0","","-14.0","","-8.0","","26.0","","0.0","","","","","","0.0","","1","","36","","36",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-06","2019","12","06","","-5.2","","-14.2","","-9.7","","27.7","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-07","2019","12","07","","-1.0","","-9.3","","-5.2","","23.2","","0.0","","","","","","0.0","","1","","2","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-08","2019","12","08","","-9.3","","-24.1","","-16.7","","34.7","","0.0","","","","","","0.0","","1","","3","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-09","2019","12","09","","-10.2","","-28.1","","-19.2","","37.2","","0.0","","","","","","0.2","","1","","35","","52",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-10","2019","12","10","","-14.7","","-28.9","","-21.8","","39.8","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-11","2019","12","11","","-15.3","","-28.1","","-21.7","","39.7","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-12","2019","12","12","","-10.9","","-19.1","","-15.0","","33.0","","0.0","","","","","","0.9","","1","","15","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-13","2019","12","13","","-11.0","","-27.4","","-19.2","","37.2","","0.0","","","","","","0.4","","1","","35","","35",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-14","2019","12","14","","-12.9","","-29.7","","-21.3","","39.3","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-15","2019","12","15","","-9.5","","-23.7","","-16.6","","34.6","","0.0","","","","","","0.0","","1","","30","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-16","2019","12","16","","-3.8","","-15.7","","-9.7","","27.7","","0.0","","","","","","0.0","","1","","28","","39",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-17","2019","12","17","","-9.0","","-13.0","","-11.0","","29.0","","0.0","","","","","","0.0","","1","","14","","43",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-18","2019","12","18","","-0.5","","-12.1","","-6.3","","24.3","","0.0","","","","","","0.0","","1","","14","","31",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-19","2019","12","19","","-5.2","","-8.8","","-7.0","","25.0","","0.0","","","","","","0.0","","1","","14","","56",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-20","2019","12","20","","1.7","","-10.9","","-4.6","","22.6","","0.0","","","","","","0.0","","1","","15","","38",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-21","2019","12","21","","0.5","","-10.1","","-4.8","","22.8","","0.0","","","","","","0.0","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-22","2019","12","22","","2.0","","-5.0","","-1.5","","19.5","","0.0","","","","","","0.0","","1","","31","","41",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-23","2019","12","23","","-3.0","","-7.7","","-5.3","","23.3","","0.0","","","","","","0.0","","0","","14","","39",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-24","2019","12","24","","-3.6","","-7.4","","-5.5","","23.5","","0.0","","","","","","0.0","","1","","32","","32",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-25","2019","12","25","","-4.1","","-6.9","","-5.5","","23.5","","0.0","","","","","","0.2","","1","","15","","32",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-26","2019","12","26","","-4.2","","-16.7","","-10.4","","28.4","","0.0","","","","","","0.0","","1","","30","","37",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-27","2019","12","27","","-3.5","","-15.9","","-9.7","","27.7","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-28","2019","12","28","","-4.3","","-18.1","","-11.2","","29.2","","0.0","","","","","","0.2","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-29","2019","12","29","","-10.9","","-20.5","","-15.7","","33.7","","0.0","","","","","","0.2","","0","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-30","2019","12","30","","-8.2","","-18.8","","-13.5","","31.5","","0.0","","","","","","0.0","","1","","","","",""
"-104.67","50.43","REGINA RCS","4016699","2019-12-31","2019","12","31","","1.2","","-14.0","","-6.4","","24.4","","0.0","","","","","","0.0","","0","","","","",""
